SuperWEB2(tm)

"Education"
"Geography 2016 by Educational institution"
"Counting: Person adjusted"

Filters:
"Default Summation","Person adjusted"

"Summation Options","Geography 2016","Educational institution","Count",
"Person adjusted","52502021 : Ward 21","Total",11290.82367
"Person adjusted","52502022 : Ward 22","Pre-School",10.68354
"Person adjusted","52502022 : Ward 22","School",2408.59166
"Person adjusted","52502022 : Ward 22","Special School",4.74824
"Person adjusted","52502022 : Ward 22","Further Education and Training",562.87616
"Person adjusted","52502022 : Ward 22","Other College",49.18342
"Person adjusted","52502022 : Ward 22","Higher Educational Institution",324.19662
"Person adjusted","52502022 : Ward 22","Adult Basic Education and Training Centre",111.18028
"Person adjusted","52502022 : Ward 22","Literacy classes",17.96435
"Person adjusted","52502022 : Ward 22","Home based education/home schooling",1.18706
"Person adjusted","52502022 : Ward 22","Unspecified",0
"Person adjusted","52502022 : Ward 22","Not applicable",5286.05342
"Person adjusted","52502022 : Ward 22","Total",8776.66475
"Person adjusted","52502023 : Ward 23","Pre-School",32.05062
"Person adjusted","52502023 : Ward 23","School",3282.76113
"Person adjusted","52502023 : Ward 23","Special School",15.60625
"Person adjusted","52502023 : Ward 23","Further Education and Training",638.30886
"Person adjusted","52502023 : Ward 23","Other College",221.86619
"Person adjusted","52502023 : Ward 23","Higher Educational Institution",271.03279
"Person adjusted","52502023 : Ward 23","Adult Basic Education and Training Centre",355.6391
"Person adjusted","52502023 : Ward 23","Literacy classes",38.67497
"Person adjusted","52502023 : Ward 23","Home based education/home schooling",7.23095
"Person adjusted","52502023 : Ward 23","Unspecified",0
"Person adjusted","52502023 : Ward 23","Not applicable",5753.13209
"Person adjusted","52502023 : Ward 23","Total",10616.30295
"Person adjusted","52502024 : Ward 24","Pre-School",9.49648
"Person adjusted","52502024 : Ward 24","School",2799.70109
"Person adjusted","52502024 : Ward 24","Special School",14.52778
"Person adjusted","52502024 : Ward 24","Further Education and Training",1069.57384
"Person adjusted","52502024 : Ward 24","Other College",266.38288
"Person adjusted","52502024 : Ward 24","Higher Educational Institution",567.34592
"Person adjusted","52502024 : Ward 24","Adult Basic Education and Training Centre",245.38417
"Person adjusted","52502024 : Ward 24","Literacy classes",38.32627
"Person adjusted","52502024 : Ward 24","Home based education/home schooling",9.67095
"Person adjusted","52502024 : Ward 24","Unspecified",0
"Person adjusted","52502024 : Ward 24","Not applicable",6796.82843
"Person adjusted","52502024 : Ward 24","Total",11817.23781
"Person adjusted","52502025 : Ward 25","Pre-School",8.11151
"Person adjusted","52502025 : Ward 25","School",1560.5231
"Person adjusted","52502025 : Ward 25","Special School",10.28772
"Person adjusted","52502025 : Ward 25","Further Education and Training",103.57574
"Person adjusted","52502025 : Ward 25","Other College",28.94833
"Person adjusted","52502025 : Ward 25","Higher Educational Institution",121.09068
"Person adjusted","52502025 : Ward 25","Adult Basic Education and Training Centre",43.9805
"Person adjusted","52502025 : Ward 25","Literacy classes",3.82705
"Person adjusted","52502025 : Ward 25","Home based education/home schooling",5.84998
"Person adjusted","52502025 : Ward 25","Unspecified",0
"Person adjusted","52502025 : Ward 25","Not applicable",6715.10531
"Person adjusted","52502025 : Ward 25","Total",8601.29992
"Person adjusted","52502026 : Ward 26","Pre-School",8.30942
"Person adjusted","52502026 : Ward 26","School",3995.08297
"Person adjusted","52502026 : Ward 26","Special School",19.62496
"Person adjusted","52502026 : Ward 26","Further Education and Training",481.51362
"Person adjusted","52502026 : Ward 26","Other College",70.03795
"Person adjusted","52502026 : Ward 26","Higher Educational Institution",195.15734
"Person adjusted","52502026 : Ward 26","Adult Basic Education and Training Centre",36.45642
"Person adjusted","52502026 : Ward 26","Literacy classes",2.54859
"Person adjusted","52502026 : Ward 26","Home based education/home schooling",5.0313
"Person adjusted","52502026 : Ward 26","Unspecified",0
"Person adjusted","52502026 : Ward 26","Not applicable",8564.00175
"Person adjusted","52502026 : Ward 26","Total",13377.76432
"Person adjusted","52502027 : Ward 27","Pre-School",9.49648
"Person adjusted","52502027 : Ward 27","School",3501.64075
"Person adjusted","52502027 : Ward 27","Special School",13.23213
"Person adjusted","52502027 : Ward 27","Further Education and Training",627.90064
"Person adjusted","52502027 : Ward 27","Other College",57.4901
"Person adjusted","52502027 : Ward 27","Higher Educational Institution",313.92704
"Person adjusted","52502027 : Ward 27","Adult Basic Education and Training Centre",231.90776
"Person adjusted","52502027 : Ward 27","Literacy classes",39.99068
"Person adjusted","52502027 : Ward 27","Home based education/home schooling",13.34072
"Person adjusted","52502027 : Ward 27","Unspecified",0
"Person adjusted","52502027 : Ward 27","Not applicable",6222.37714
"Person adjusted","52502027 : Ward 27","Total",11031.30344
"Person adjusted","52502028 : Ward 28","Pre-School",11.8706
"Person adjusted","52502028 : Ward 28","School",2514.17104
"Person adjusted","52502028 : Ward 28","Special School",8.41801
"Person adjusted","52502028 : Ward 28","Further Education and Training",605.26304
"Person adjusted","52502028 : Ward 28","Other College",59.35065
"Person adjusted","52502028 : Ward 28","Higher Educational Institution",119.43418
"Person adjusted","52502028 : Ward 28","Adult Basic Education and Training Centre",17.62774
"Person adjusted","52502028 : Ward 28","Literacy classes",6.34993
"Person adjusted","52502028 : Ward 28","Home based education/home schooling",6.08651
"Person adjusted","52502028 : Ward 28","Unspecified",0
"Person adjusted","52502028 : Ward 28","Not applicable",5579.24275
"Person adjusted","52502028 : Ward 28","Total",8927.81445
"Person adjusted","52502029 : Ward 29","Pre-School",14.24472
"Person adjusted","52502029 : Ward 29","School",3270.08807
"Person adjusted","52502029 : Ward 29","Special School",14.41919
"Person adjusted","52502029 : Ward 29","Further Education and Training",317.82445
"Person adjusted","52502029 : Ward 29","Other College",51.89593
"Person adjusted","52502029 : Ward 29","Higher Educational Institution",151.72135
"Person adjusted","52502029 : Ward 29","Adult Basic Education and Training Centre",72.4041
"Person adjusted","52502029 : Ward 29","Literacy classes",5.00422
"Person adjusted","52502029 : Ward 29","Home based education/home schooling",6.28424
"Person adjusted","52502029 : Ward 29","Unspecified",0
"Person adjusted","52502029 : Ward 29","Not applicable",7160.68482
"Person adjusted","52502029 : Ward 29","Total",11064.57109
"Person adjusted","52502030 : Ward 30","Pre-School",9.33608
"Person adjusted","52502030 : Ward 30","School",3006.80883
"Person adjusted","52502030 : Ward 30","Special School",9.56681
"Person adjusted","52502030 : Ward 30","Further Education and Training",124.44018
"Person adjusted","52502030 : Ward 30","Other College",23.61142
"Person adjusted","52502030 : Ward 30","Higher Educational Institution",107.18103
"Person adjusted","52502030 : Ward 30","Adult Basic Education and Training Centre",128.78076
"Person adjusted","52502030 : Ward 30","Literacy classes",33.60104
"Person adjusted","52502030 : Ward 30","Home based education/home schooling",2.54859
"Person adjusted","52502030 : Ward 30","Unspecified",0
"Person adjusted","52502030 : Ward 30","Not applicable",5739.3749
"Person adjusted","52502030 : Ward 30","Total",9185.24964
"Person adjusted","52502031 : Ward 31","Pre-School",12.67338
"Person adjusted","52502031 : Ward 31","School",3813.84889
"Person adjusted","52502031 : Ward 31","Special School",12.8488
"Person adjusted","52502031 : Ward 31","Further Education and Training",274.72071
"Person adjusted","52502031 : Ward 31","Other College",92.12354
"Person adjusted","52502031 : Ward 31","Higher Educational Institution",118.74155
"Person adjusted","52502031 : Ward 31","Adult Basic Education and Training Centre",226.26113
"Person adjusted","52502031 : Ward 31","Literacy classes",31.98502
"Person adjusted","52502031 : Ward 31","Home based education/home schooling",5.79107
"Person adjusted","52502031 : Ward 31","Unspecified",0
"Person adjusted","52502031 : Ward 31","Not applicable",6789.56669
"Person adjusted","52502031 : Ward 31","Total",11378.56078
"Person adjusted","52502032 : Ward 32","Pre-School",9.49648
"Person adjusted","52502032 : Ward 32","School",3788.41852
"Person adjusted","52502032 : Ward 32","Special School",13.05766
"Person adjusted","52502032 : Ward 32","Further Education and Training",114.84615
"Person adjusted","52502032 : Ward 32","Other College",22.4445
"Person adjusted","52502032 : Ward 32","Higher Educational Institution",121.09925
"Person adjusted","52502032 : Ward 32","Adult Basic Education and Training Centre",35.28124
"Person adjusted","52502032 : Ward 32","Literacy classes",8.59257
"Person adjusted","52502032 : Ward 32","Home based education/home schooling",8.41801
"Person adjusted","52502032 : Ward 32","Unspecified",0
"Person adjusted","52502032 : Ward 32","Not applicable",7798.14766
"Person adjusted","52502032 : Ward 32","Total",11919.80204
"Person adjusted","52502033 : Ward 33","Pre-School",18.09744
"Person adjusted","52502033 : Ward 33","School",4448.79002
"Person adjusted","52502033 : Ward 33","Special School",16.2867
"Person adjusted","52502033 : Ward 33","Further Education and Training",189.5681
"Person adjusted","52502033 : Ward 33","Other College",28.38902
"Person adjusted","52502033 : Ward 33","Higher Educational Institution",60.9359
"Person adjusted","52502033 : Ward 33","Adult Basic Education and Training Centre",54.7121
"Person adjusted","52502033 : Ward 33","Literacy classes",8.04503
"Person adjusted","52502033 : Ward 33","Home based education/home schooling",16.36105
"Person adjusted","52502033 : Ward 33","Unspecified",0
"Person adjusted","52502033 : Ward 33","Not applicable",7527.62114
"Person adjusted","52502033 : Ward 33","Total",12368.8065
"Person adjusted","52502034 : Ward 34","Pre-School",18.8059
"Person adjusted","52502034 : Ward 34","School",2551.15122
"Person adjusted","52502034 : Ward 34","Special School",16.2401
"Person adjusted","52502034 : Ward 34","Further Education and Training",234.05118
"Person adjusted","52502034 : Ward 34","Other College",49.27505
"Person adjusted","52502034 : Ward 34","Higher Educational Institution",235.53456
"Person adjusted","52502034 : Ward 34","Adult Basic Education and Training Centre",23.38518
"Person adjusted","52502034 : Ward 34","Literacy classes",7.57104
"Person adjusted","52502034 : Ward 34","Home based education/home schooling",2.72306
"Person adjusted","52502034 : Ward 34","Unspecified",0
"Person adjusted","52502034 : Ward 34","Not applicable",10197.4577
"Person adjusted","52502034 : Ward 34","Total",13336.19499
"Person adjusted","Total","Pre-School",537.64312
"Person adjusted","Total","School",107877.88323
"Person adjusted","Total","Special School",512.71358
"Person adjusted","Total","Further Education and Training",9662.22051
"Person adjusted","Total","Other College",1835.65225
"Person adjusted","Total","Higher Educational Institution",5919.42087
"Person adjusted","Total","Adult Basic Education and Training Centre",3193.22775
"Person adjusted","Total","Literacy classes",487.1415
"Person adjusted","Total","Home based education/home schooling",240.30733
"Person adjusted","Total","Unspecified",0
"Person adjusted","Total","Not applicable",232969.74408
"Person adjusted","Total","Total",363235.95422


(c) Copyright Statistics South Africa
