SuperWEB2(tm)

"Dwellings"
"Geography 2016 by Household class of income"
"Counting: household adjusted"

Filters:
"Default Summation","household adjusted"

"Summation Options","Geography 2016","Household class of income","Count",
"household adjusted","52502012 : Ward 12","R 38401 -  R 76800",207.00926
"household adjusted","52502012 : Ward 12","R 76801 - R 153600",73.13341
"household adjusted","52502012 : Ward 12","R 153601 - R 307200",40.91347
"household adjusted","52502012 : Ward 12","R 307201 - R 614400",13.73061
"household adjusted","52502012 : Ward 12","R 614401- R 1228800",4.14956
"household adjusted","52502012 : Ward 12","R 1228801 - R 2457600",4.3763
"household adjusted","52502012 : Ward 12","R2457601 or more",1.24969
"household adjusted","52502012 : Ward 12","Unspecified",0
"household adjusted","52502012 : Ward 12","Not applicable",0
"household adjusted","52502012 : Ward 12","Total",1857.09798
"household adjusted","52502013 : Ward 13","No income",319.30548
"household adjusted","52502013 : Ward 13","R 1 - R 4800",67.70155
"household adjusted","52502013 : Ward 13","R 4801 - R 9600",134.50856
"household adjusted","52502013 : Ward 13","R 9601 - R 19200",389.60347
"household adjusted","52502013 : Ward 13","R 19201 - R 38400",371.17708
"household adjusted","52502013 : Ward 13","R 38401 -  R 76800",197.11108
"household adjusted","52502013 : Ward 13","R 76801 - R 153600",127.13406
"household adjusted","52502013 : Ward 13","R 153601 - R 307200",60.31711
"household adjusted","52502013 : Ward 13","R 307201 - R 614400",31.57181
"household adjusted","52502013 : Ward 13","R 614401- R 1228800",6.25448
"household adjusted","52502013 : Ward 13","R 1228801 - R 2457600",1.13269
"household adjusted","52502013 : Ward 13","R2457601 or more",1.13269
"household adjusted","52502013 : Ward 13","Unspecified",0
"household adjusted","52502013 : Ward 13","Not applicable",0
"household adjusted","52502013 : Ward 13","Total",1706.95006
"household adjusted","52502014 : Ward 14","No income",807.15421
"household adjusted","52502014 : Ward 14","R 1 - R 4800",297.60343
"household adjusted","52502014 : Ward 14","R 4801 - R 9600",529.25954
"household adjusted","52502014 : Ward 14","R 9601 - R 19200",902.0038
"household adjusted","52502014 : Ward 14","R 19201 - R 38400",887.33357
"household adjusted","52502014 : Ward 14","R 38401 -  R 76800",459.59208
"household adjusted","52502014 : Ward 14","R 76801 - R 153600",209.66207
"household adjusted","52502014 : Ward 14","R 153601 - R 307200",60.5892
"household adjusted","52502014 : Ward 14","R 307201 - R 614400",13.44012
"household adjusted","52502014 : Ward 14","R 614401- R 1228800",2.17626
"household adjusted","52502014 : Ward 14","R 1228801 - R 2457600",3.54295
"household adjusted","52502014 : Ward 14","R2457601 or more",0
"household adjusted","52502014 : Ward 14","Unspecified",0
"household adjusted","52502014 : Ward 14","Not applicable",0
"household adjusted","52502014 : Ward 14","Total",4172.35723
"household adjusted","52502015 : Ward 15","No income",490.71799
"household adjusted","52502015 : Ward 15","R 1 - R 4800",151.13854
"household adjusted","52502015 : Ward 15","R 4801 - R 9600",301.51936
"household adjusted","52502015 : Ward 15","R 9601 - R 19200",626.66581
"household adjusted","52502015 : Ward 15","R 19201 - R 38400",612.82298
"household adjusted","52502015 : Ward 15","R 38401 -  R 76800",210.62051
"household adjusted","52502015 : Ward 15","R 76801 - R 153600",69.05761
"household adjusted","52502015 : Ward 15","R 153601 - R 307200",22.27749
"household adjusted","52502015 : Ward 15","R 307201 - R 614400",10.39378
"household adjusted","52502015 : Ward 15","R 614401- R 1228800",1.02295
"household adjusted","52502015 : Ward 15","R 1228801 - R 2457600",1.07621
"household adjusted","52502015 : Ward 15","R2457601 or more",0
"household adjusted","52502015 : Ward 15","Unspecified",0
"household adjusted","52502015 : Ward 15","Not applicable",0
"household adjusted","52502015 : Ward 15","Total",2497.31323
"household adjusted","52502016 : Ward 16","No income",444.30137
"household adjusted","52502016 : Ward 16","R 1 - R 4800",170.76461
"household adjusted","52502016 : Ward 16","R 4801 - R 9600",341.44055
"household adjusted","52502016 : Ward 16","R 9601 - R 19200",723.28991
"household adjusted","52502016 : Ward 16","R 19201 - R 38400",713.61939
"household adjusted","52502016 : Ward 16","R 38401 -  R 76800",302.86284
"household adjusted","52502016 : Ward 16","R 76801 - R 153600",115.81124
"household adjusted","52502016 : Ward 16","R 153601 - R 307200",36.10884
"household adjusted","52502016 : Ward 16","R 307201 - R 614400",11.67873
"household adjusted","52502016 : Ward 16","R 614401- R 1228800",0
"household adjusted","52502016 : Ward 16","R 1228801 - R 2457600",4.3763
"household adjusted","52502016 : Ward 16","R2457601 or more",0
"household adjusted","52502016 : Ward 16","Unspecified",0
"household adjusted","52502016 : Ward 16","Not applicable",0
"household adjusted","52502016 : Ward 16","Total",2864.25378
"household adjusted","52502017 : Ward 17","No income",529.07313
"household adjusted","52502017 : Ward 17","R 1 - R 4800",168.23715
"household adjusted","52502017 : Ward 17","R 4801 - R 9600",227.5888
"household adjusted","52502017 : Ward 17","R 9601 - R 19200",660.38992
"household adjusted","52502017 : Ward 17","R 19201 - R 38400",612.94883
"household adjusted","52502017 : Ward 17","R 38401 -  R 76800",325.39036
"household adjusted","52502017 : Ward 17","R 76801 - R 153600",137.21106
"household adjusted","52502017 : Ward 17","R 153601 - R 307200",53.72058
"household adjusted","52502017 : Ward 17","R 307201 - R 614400",17.4733
"household adjusted","52502017 : Ward 17","R 614401- R 1228800",4.21142
"household adjusted","52502017 : Ward 17","R 1228801 - R 2457600",1.04357
"household adjusted","52502017 : Ward 17","R2457601 or more",14.83326
"household adjusted","52502017 : Ward 17","Unspecified",0
"household adjusted","52502017 : Ward 17","Not applicable",0
"household adjusted","52502017 : Ward 17","Total",2752.12138
"household adjusted","52502018 : Ward 18","No income",308.70546
"household adjusted","52502018 : Ward 18","R 1 - R 4800",98.50516
"household adjusted","52502018 : Ward 18","R 4801 - R 9600",175.71714
"household adjusted","52502018 : Ward 18","R 9601 - R 19200",396.17686
"household adjusted","52502018 : Ward 18","R 19201 - R 38400",438.65297
"household adjusted","52502018 : Ward 18","R 38401 -  R 76800",210.61656
"household adjusted","52502018 : Ward 18","R 76801 - R 153600",66.38871
"household adjusted","52502018 : Ward 18","R 153601 - R 307200",23.36832
"household adjusted","52502018 : Ward 18","R 307201 - R 614400",8.4679
"household adjusted","52502018 : Ward 18","R 614401- R 1228800",1.02295
"household adjusted","52502018 : Ward 18","R 1228801 - R 2457600",1.02295
"household adjusted","52502018 : Ward 18","R2457601 or more",2.09916
"household adjusted","52502018 : Ward 18","Unspecified",0
"household adjusted","52502018 : Ward 18","Not applicable",0
"household adjusted","52502018 : Ward 18","Total",1730.74414
"household adjusted","52502019 : Ward 19","No income",542.82844
"household adjusted","52502019 : Ward 19","R 1 - R 4800",148.82729
"household adjusted","52502019 : Ward 19","R 4801 - R 9600",300.96922
"household adjusted","52502019 : Ward 19","R 9601 - R 19200",515.7964
"household adjusted","52502019 : Ward 19","R 19201 - R 38400",479.93301
"household adjusted","52502019 : Ward 19","R 38401 -  R 76800",240.24375
"household adjusted","52502019 : Ward 19","R 76801 - R 153600",161.1429
"household adjusted","52502019 : Ward 19","R 153601 - R 307200",82.51145
"household adjusted","52502019 : Ward 19","R 307201 - R 614400",34.34722
"household adjusted","52502019 : Ward 19","R 614401- R 1228800",2
"household adjusted","52502019 : Ward 19","R 1228801 - R 2457600",5.46952
"household adjusted","52502019 : Ward 19","R2457601 or more",2.12428
"household adjusted","52502019 : Ward 19","Unspecified",0
"household adjusted","52502019 : Ward 19","Not applicable",0
"household adjusted","52502019 : Ward 19","Total",2516.19348
"household adjusted","52502020 : Ward 20","No income",521.43888
"household adjusted","52502020 : Ward 20","R 1 - R 4800",163.2744
"household adjusted","52502020 : Ward 20","R 4801 - R 9600",236.4567
"household adjusted","52502020 : Ward 20","R 9601 - R 19200",530.07265
"household adjusted","52502020 : Ward 20","R 19201 - R 38400",427.70473
"household adjusted","52502020 : Ward 20","R 38401 -  R 76800",216.80959
"household adjusted","52502020 : Ward 20","R 76801 - R 153600",120.02041
"household adjusted","52502020 : Ward 20","R 153601 - R 307200",49.61831
"household adjusted","52502020 : Ward 20","R 307201 - R 614400",12.47318
"household adjusted","52502020 : Ward 20","R 614401- R 1228800",0
"household adjusted","52502020 : Ward 20","R 1228801 - R 2457600",2.08714
"household adjusted","52502020 : Ward 20","R2457601 or more",0
"household adjusted","52502020 : Ward 20","Unspecified",0
"household adjusted","52502020 : Ward 20","Not applicable",0
"household adjusted","52502020 : Ward 20","Total",2279.95599
"household adjusted","52502021 : Ward 21","No income",230.1041
"household adjusted","52502021 : Ward 21","R 1 - R 4800",111.84038
"household adjusted","52502021 : Ward 21","R 4801 - R 9600",161.71747
"household adjusted","52502021 : Ward 21","R 9601 - R 19200",430.08117
"household adjusted","52502021 : Ward 21","R 19201 - R 38400",528.60906
"household adjusted","52502021 : Ward 21","R 38401 -  R 76800",453.65939
"household adjusted","52502021 : Ward 21","R 76801 - R 153600",280.22461
"household adjusted","52502021 : Ward 21","R 153601 - R 307200",193.0188
"household adjusted","52502021 : Ward 21","R 307201 - R 614400",86.64001
"household adjusted","52502021 : Ward 21","R 614401- R 1228800",21.99511
"household adjusted","52502021 : Ward 21","R 1228801 - R 2457600",3.47838
"household adjusted","52502021 : Ward 21","R2457601 or more",3.53036
"household adjusted","52502021 : Ward 21","Unspecified",0
"household adjusted","52502021 : Ward 21","Not applicable",10
"household adjusted","52502021 : Ward 21","Total",2514.89884
"household adjusted","52502022 : Ward 22","No income",365.1698
"household adjusted","52502022 : Ward 22","R 1 - R 4800",53.32327
"household adjusted","52502022 : Ward 22","R 4801 - R 9600",115.59352
"household adjusted","52502022 : Ward 22","R 9601 - R 19200",251.16507
"household adjusted","52502022 : Ward 22","R 19201 - R 38400",311.73695
"household adjusted","52502022 : Ward 22","R 38401 -  R 76800",208.79857
"household adjusted","52502022 : Ward 22","R 76801 - R 153600",337.68087
"household adjusted","52502022 : Ward 22","R 153601 - R 307200",227.84816
"household adjusted","52502022 : Ward 22","R 307201 - R 614400",85.65334
"household adjusted","52502022 : Ward 22","R 614401- R 1228800",8.60108
"household adjusted","52502022 : Ward 22","R 1228801 - R 2457600",2.26538
"household adjusted","52502022 : Ward 22","R2457601 or more",5.55949
"household adjusted","52502022 : Ward 22","Unspecified",0
"household adjusted","52502022 : Ward 22","Not applicable",2
"household adjusted","52502022 : Ward 22","Total",1975.3955
"household adjusted","52502023 : Ward 23","No income",389.19861
"household adjusted","52502023 : Ward 23","R 1 - R 4800",99.55878
"household adjusted","52502023 : Ward 23","R 4801 - R 9600",160.5237
"household adjusted","52502023 : Ward 23","R 9601 - R 19200",408.51758
"household adjusted","52502023 : Ward 23","R 19201 - R 38400",419.09402
"household adjusted","52502023 : Ward 23","R 38401 -  R 76800",263.54612
"household adjusted","52502023 : Ward 23","R 76801 - R 153600",243.61402
"household adjusted","52502023 : Ward 23","R 153601 - R 307200",117.5705
"household adjusted","52502023 : Ward 23","R 307201 - R 614400",43.49982
"household adjusted","52502023 : Ward 23","R 614401- R 1228800",6.37284
"household adjusted","52502023 : Ward 23","R 1228801 - R 2457600",9.87865
"household adjusted","52502023 : Ward 23","R2457601 or more",3.16785
"household adjusted","52502023 : Ward 23","Unspecified",0
"household adjusted","52502023 : Ward 23","Not applicable",1
"household adjusted","52502023 : Ward 23","Total",2165.54249
"household adjusted","52502024 : Ward 24","No income",908.10266
"household adjusted","52502024 : Ward 24","R 1 - R 4800",128.08542
"household adjusted","52502024 : Ward 24","R 4801 - R 9600",161.11214
"household adjusted","52502024 : Ward 24","R 9601 - R 19200",422.94781
"household adjusted","52502024 : Ward 24","R 19201 - R 38400",381.11057
"household adjusted","52502024 : Ward 24","R 38401 -  R 76800",285.74745
